"SPORDER","PUMA","PWGTP","CIT","HIMRKS","HINS1","HINS2","HINS3","HINS4","HINS6","INTP","LANX","MAR","MIG","MIL","NWAB","NWAV","NWLA","NWLK","RETP","SCH","SCHL","SEX","SSP","WAGP","ANC","ANC1P","ANC2P","ESR","MSP","NATIVITY","PINCP","POBP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACASN","RACBLK","RACNUM","RACSOR","RACWHT","WAOB","Class"
1,607,86,1,2,2,1,1,1,2,0,2,1,1,4,3,5,3,3,6500,1,16,2,22000,11000,1,142,999,1,1,1,39500,25,1,1,2,1,1000,1,0,0,1,0,1,1,"No"
2,506,53,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,18,1,0,40000,2,51,50,1,1,1,40000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,1001,59,1,0,2,2,1,2,2,0,2,5,1,4,2,5,2,2,18000,1,16,1,45500,0,1,22,999,6,6,1,63500,44,2,1,2,1,1000,1,0,0,1,0,1,1,"No"
1,503,7,1,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,3,19,2,0,3000,4,999,999,1,6,1,3000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
3,401,136,1,0,2,2,2,1,2,0,1,5,1,4,2,3,2,1,0,1,20,1,0,0,1,795,999,6,6,1,0,36,2,1,3,8,8000,15,0,0,1,1,0,1,"No"
2,506,95,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,11000,2,142,50,1,1,1,11000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,905,39,4,0,1,2,1,2,2,0,2,1,1,4,2,1,2,1,13000,1,21,1,24000,7000,1,706,999,1,1,2,44000,209,1,1,4,6,4000,5,1,0,1,0,0,4,"No"
1,1003,76,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,79000,2,50,51,1,1,1,79000,42,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,602,39,5,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,19,2,0,60000,4,999,999,1,6,2,60000,329,1,2,1,8,8000,15,0,0,1,1,0,3,"No"
1,505,76,1,0,1,2,2,2,2,0,2,5,3,4,2,5,2,2,0,3,19,2,0,0,2,32,89,6,6,1,6700,53,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
3,1002,46,1,0,2,2,2,1,2,0,2,3,1,4,2,5,2,2,0,1,16,1,20000,0,1,195,999,6,4,1,20000,25,2,1,3,1,1000,1,0,0,1,0,1,1,"No"
1,301,78,1,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,2,19,2,0,6800,2,94,26,1,6,1,6800,39,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
2,403,132,1,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,20,2,0,30000,4,999,999,1,1,1,30000,36,1,2,1,9,9000,29,0,0,2,1,1,1,"No"
2,1102,200,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,20,1,0,50000,1,939,999,1,1,1,50000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
3,506,95,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,22,2,0,70000,2,50,26,1,6,1,70000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
3,607,69,1,0,1,2,2,2,2,0,2,5,1,4,2,5,2,3,0,3,13,2,0,0,4,999,999,6,6,1,0,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,1004,165,1,0,2,2,2,1,2,0,1,2,1,4,2,5,2,2,0,2,16,2,0,0,2,84,510,6,3,1,0,25,2,1,4,9,9000,29,0,0,2,1,1,1,"No"
1,1103,51,1,0,1,2,1,2,2,0,2,2,3,4,3,5,3,3,12000,1,20,2,6600,0,4,999,999,6,3,1,18600,25,1,1,3,1,1000,1,0,0,1,0,1,1,"Yes"
2,1201,25,1,0,2,2,1,2,2,0,2,3,1,4,3,5,3,3,0,1,19,1,14300,23000,1,32,999,1,4,1,37300,41,2,1,2,1,1000,1,0,0,1,0,1,1,"No"
1,801,116,4,0,2,2,2,1,2,0,1,3,1,4,2,5,2,2,0,1,22,2,0,0,1,148,999,6,4,2,0,161,2,1,1,1,1000,1,0,0,1,0,1,4,"No"
1,507,51,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,1,0,200000,1,50,999,1,1,1,200000,36,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
2,201,66,1,0,1,2,1,2,2,0,2,1,1,4,2,5,2,2,41500,1,21,1,25500,0,1,50,999,6,2,1,67000,9,1,1,3,1,1000,1,0,0,1,0,1,1,"No"
2,901,61,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,2,0,79000,2,50,97,1,1,1,79000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,201,34,1,0,1,2,2,1,2,0,2,3,1,4,3,5,3,3,0,1,21,2,0,20000,2,88,26,1,4,1,20000,25,1,1,2,1,1000,1,0,0,1,0,1,1,"No"
1,1001,81,1,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,2,20,2,0,10200,2,924,50,1,6,1,10200,44,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
3,608,61,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,2,17,1,0,0,4,999,999,3,6,1,0,25,1,2,1,9,9000,17,0,0,2,0,1,1,"No"
2,803,39,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,1,1,0,78000,4,999,999,6,6,1,78000,48,1,2,4,2,3000,2,0,1,1,0,0,1,"No"
1,1001,82,1,1,1,1,2,2,2,0,2,1,3,4,3,5,3,3,0,1,22,1,0,120000,4,999,999,1,1,1,120000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,705,83,1,0,2,2,1,1,2,0,2,5,1,4,2,5,2,2,0,1,11,1,5800,0,4,999,999,6,6,1,7400,25,2,1,3,1,1000,1,0,0,1,0,1,1,"No"
1,402,46,1,0,1,2,1,2,2,0,2,1,1,4,2,5,2,2,0,1,21,1,30000,0,2,142,26,6,1,1,30000,25,1,1,1,1,1000,1,0,0,1,0,1,1,"Yes"
2,506,94,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,16,1,0,85000,4,999,999,1,1,1,85000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,507,54,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,1,0,109000,2,32,152,1,1,1,109000,17,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,301,7,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,2,14,2,0,0,4,999,999,6,6,1,0,19,1,2,2,1,1000,1,0,0,1,0,1,1,"Yes"
1,504,23,1,0,2,2,1,1,2,0,2,5,3,4,3,5,3,3,0,1,16,2,33000,0,4,999,999,6,6,1,33000,25,2,1,2,1,1000,1,0,0,1,0,1,1,"Yes"
1,801,49,1,1,2,1,2,2,2,0,2,5,3,4,3,5,2,3,0,1,21,1,0,40000,4,999,999,6,6,1,40000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
3,403,63,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,21,2,0,55000,2,32,84,1,6,1,55000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,608,113,4,0,2,2,1,2,2,0,1,1,1,2,2,5,2,2,0,3,14,1,1300,0,1,51,999,6,1,2,1300,120,2,1,4,1,1000,1,0,0,1,0,1,5,"No"
2,804,61,5,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,22,2,0,60000,1,730,999,1,1,2,60000,211,1,2,3,6,4009,10,1,0,1,0,0,4,"No"
2,301,63,1,0,1,2,1,1,2,0,2,1,1,4,2,5,2,2,12000,1,21,1,34000,0,1,142,999,6,1,1,46000,25,1,1,1,1,1000,1,0,0,1,0,1,1,"No"
1,100,32,1,2,2,1,1,2,2,0,2,3,1,4,2,5,2,2,37200,1,16,1,28500,0,2,26,97,6,4,1,65700,25,1,1,4,9,9000,17,0,0,2,0,1,1,"No"
3,1102,72,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,18,1,0,90000,1,22,999,1,1,1,90000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,604,62,1,2,2,1,2,2,2,0,2,1,1,2,3,5,3,3,0,1,21,1,0,56000,4,999,999,1,1,1,91000,34,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,402,49,1,0,1,2,2,2,2,0,2,5,3,4,2,5,2,2,0,3,18,1,0,1900,1,939,999,6,6,1,1900,34,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
3,1002,82,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,16,1,0,0,4,999,999,6,6,1,0,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,507,93,1,0,1,2,1,2,2,0,2,3,1,3,2,5,2,2,0,1,19,1,45500,0,2,26,142,6,4,1,95500,25,1,1,3,1,1000,1,0,0,1,0,1,1,"No"
1,401,114,1,0,1,2,2,2,2,0,2,3,1,4,3,1,1,1,0,1,20,2,0,30000,2,50,26,1,4,1,30000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
3,706,45,1,0,2,2,2,1,2,0,2,5,1,4,3,5,3,3,0,2,18,2,0,28000,1,51,999,1,6,1,28000,25,2,1,4,1,1000,1,0,0,1,0,1,1,"No"
1,502,62,1,0,2,2,2,1,2,0,2,1,3,4,3,5,3,3,0,1,12,1,0,0,4,999,999,6,2,1,0,18,2,1,1,1,1000,1,0,0,1,0,1,1,"No"
1,801,127,1,0,1,2,2,2,2,0,1,5,1,4,2,5,2,2,0,3,19,1,0,0,1,615,999,6,6,1,0,36,1,2,1,6,4015,4,1,0,1,0,0,1,"No"
2,608,50,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,2,0,36000,4,999,999,1,1,1,36000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,100,62,1,0,2,2,2,1,2,0,2,5,1,4,3,5,3,3,11000,1,15,2,1500,7400,2,3,148,1,6,1,19900,25,2,1,2,1,1000,1,0,0,1,0,1,1,"Yes"
1,607,78,1,0,1,2,2,2,2,0,2,1,3,4,3,5,3,3,0,1,21,2,0,90000,2,51,50,1,1,1,90000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,701,71,1,2,2,1,1,1,2,0,2,5,1,4,3,5,3,3,0,1,16,2,31200,0,4,999,999,6,6,1,31200,25,1,1,3,1,1000,1,0,0,1,0,1,1,"Yes"
3,605,95,1,0,1,2,2,2,2,0,2,5,1,4,2,5,2,2,16000,2,11,2,0,0,2,50,32,1,6,1,16000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
2,1004,44,1,0,1,2,1,2,2,0,2,1,1,4,2,5,2,2,62000,1,23,1,0,0,4,999,999,6,1,1,62000,36,1,1,2,1,1000,1,0,0,1,0,1,1,"No"
1,403,85,1,0,1,2,1,2,2,0,2,1,1,4,2,5,2,2,48000,1,22,2,4800,0,2,50,22,6,1,1,52800,25,1,1,3,1,1000,1,0,0,1,0,1,1,"No"
1,402,135,1,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,22,2,0,80000,1,291,999,1,1,1,80000,25,1,2,2,9,9000,29,0,0,2,1,1,1,"No"
1,612,57,1,2,2,1,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,1,0,0,1,935,999,1,1,1,48000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,610,79,1,0,1,2,2,2,2,0,2,5,3,2,3,5,3,3,0,1,21,1,0,76000,2,425,261,1,6,1,76000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
3,612,78,1,0,1,2,2,2,2,0,2,5,1,4,2,5,2,2,0,2,14,1,0,3000,1,939,999,6,6,1,3000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
2,401,152,1,0,2,2,1,2,2,0,2,1,1,4,2,5,2,2,3600,1,21,2,18200,0,1,917,999,6,1,1,21800,25,2,1,1,9,9000,17,0,0,2,0,1,1,"No"
2,706,68,1,0,1,2,2,1,2,0,2,5,1,4,3,5,3,3,0,1,18,2,0,31700,2,26,51,1,6,1,31700,25,1,1,3,1,1000,1,0,0,1,0,1,1,"No"
2,505,98,5,2,2,1,2,2,2,0,1,1,3,4,2,5,2,2,0,3,22,2,0,4000,1,785,999,6,1,2,4000,247,1,2,3,6,4014,9,1,0,1,0,0,4,"No"
2,401,97,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,21,1,0,37000,1,50,999,1,6,1,37000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
2,201,15,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,2000,1,16,2,0,69000,1,46,999,1,1,1,71000,9,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,901,57,1,2,2,1,2,2,2,0,2,5,3,4,3,5,3,3,0,1,23,1,0,185000,1,190,999,1,6,1,185000,34,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,201,141,1,2,1,1,2,2,2,0,2,1,3,4,3,5,3,3,0,1,18,2,0,17000,4,999,999,1,2,1,17000,29,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,403,104,1,0,1,2,2,2,2,0,2,3,1,4,3,5,3,3,0,1,21,2,0,70000,2,142,50,1,4,1,70000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
3,403,59,1,0,1,2,2,2,2,0,2,1,1,3,3,5,3,3,0,1,20,1,0,57000,4,999,999,1,2,1,57000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,605,69,5,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,22,1,0,133000,1,615,999,1,1,2,133000,210,1,2,2,6,4015,4,1,0,1,0,0,4,"No"
1,1002,106,1,0,2,2,1,1,2,0,2,5,1,4,2,5,2,2,0,1,12,1,13000,0,1,26,999,6,6,1,13000,24,2,1,1,1,1000,1,0,0,1,0,1,1,"Yes"
1,904,88,4,0,2,2,2,1,2,0,1,4,1,4,3,5,3,3,0,2,21,1,0,73000,4,999,999,3,5,2,73000,207,2,1,2,6,4000,5,1,0,1,0,0,4,"No"
1,902,95,1,0,1,2,2,2,2,0,2,4,1,4,1,5,2,3,0,1,22,2,0,114000,2,51,50,2,5,1,114000,36,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
2,609,64,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,21,2,0,4000,4,999,999,1,6,1,4000,24,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,503,84,1,2,2,1,1,2,2,0,2,5,1,4,2,5,2,2,39800,1,22,2,30300,0,1,998,999,6,6,1,70100,36,1,1,3,1,1000,1,0,0,1,0,1,1,"No"
3,704,52,1,0,1,2,2,2,2,0,2,5,1,4,2,5,2,2,0,2,13,2,0,0,4,999,999,1,6,1,0,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,803,58,1,2,2,1,2,2,2,0,1,5,1,4,3,5,3,3,0,1,19,1,0,27000,1,261,999,1,6,1,27000,12,1,2,4,9,9000,29,0,0,2,1,1,1,"No"
2,703,51,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,60000,4,999,999,1,1,1,60000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,602,37,5,0,1,2,2,2,2,0,2,3,3,4,3,5,3,3,0,1,21,1,0,42000,1,599,999,1,4,2,42000,440,1,2,2,2,3000,2,0,1,1,0,0,6,"No"
1,1004,55,1,0,2,2,1,2,2,0,2,4,1,4,2,5,2,2,0,1,17,2,8000,0,1,935,999,6,5,1,8000,25,2,1,4,1,1000,1,0,0,1,0,1,1,"No"
2,501,63,2,0,1,2,2,2,2,0,1,5,1,4,3,5,3,3,0,1,16,1,0,46000,1,261,999,1,6,1,46000,72,1,2,4,9,9000,60,0,1,3,0,1,2,"No"
1,201,101,1,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,1,21,2,0,12000,2,50,148,1,6,1,12000,36,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
3,604,83,1,0,1,2,2,2,2,0,2,5,1,4,2,1,2,1,0,1,21,1,0,0,2,22,32,3,6,1,0,48,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,804,196,1,0,2,2,1,1,2,0,2,2,1,4,2,5,2,2,0,1,16,1,20000,0,1,902,999,6,3,1,20000,51,2,1,4,2,3000,2,0,1,1,0,0,1,"No"
1,613,18,4,0,2,2,2,1,2,0,1,5,1,4,2,5,2,2,0,3,16,2,0,16900,2,515,587,6,6,2,16900,459,2,1,1,2,3000,2,0,1,1,0,0,6,"No"
1,1201,71,1,2,1,1,2,2,2,0,2,5,1,4,3,5,3,3,0,1,16,1,0,10200,2,84,50,1,6,1,26200,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,505,53,4,0,2,2,1,2,2,0,1,1,1,4,2,5,2,2,0,1,9,2,0,0,1,46,999,6,1,2,0,116,2,1,3,1,1000,1,0,0,1,0,1,5,"No"
1,805,74,1,0,1,2,1,1,2,0,2,3,1,4,3,5,3,3,0,1,16,2,6400,0,1,902,999,6,4,1,6400,45,1,1,3,2,3000,2,0,1,1,0,0,1,"Yes"
1,604,94,1,0,1,2,2,2,2,0,2,1,1,4,2,5,2,2,0,1,21,2,0,0,3,996,999,6,1,1,0,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
2,906,56,1,2,2,1,2,2,2,0,2,1,1,4,3,5,3,3,0,1,18,2,0,42000,2,50,32,1,1,1,42000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,403,144,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,1,0,158000,2,142,114,1,1,1,158000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,701,71,1,0,2,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,22,2,0,100000,4,999,999,3,6,1,100000,25,2,2,4,6,4002,7,1,0,1,0,0,1,"Yes"
1,601,95,4,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,22,1,0,175000,1,615,999,1,1,2,175000,210,1,2,1,6,4015,4,1,0,1,0,0,4,"No"
1,1201,36,1,2,2,1,1,2,2,0,2,2,1,4,2,5,2,2,30000,1,23,2,26000,0,1,22,999,6,3,1,56000,44,1,1,1,1,1000,1,0,0,1,0,1,1,"No"
1,504,127,1,0,1,2,2,2,2,0,2,1,3,4,3,5,3,3,0,1,21,2,0,44500,2,50,26,1,1,1,44500,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,608,118,5,0,1,2,1,2,1,0,2,2,1,4,3,5,3,2,32000,1,16,2,8000,0,1,50,999,6,3,2,52000,119,1,1,3,1,1000,1,0,0,1,0,1,5,"No"
2,906,104,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,1,0,110000,2,32,142,1,1,1,110000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,401,90,1,2,1,1,1,2,2,0,1,1,1,2,2,5,2,2,31200,1,19,1,0,0,1,50,999,6,1,1,31200,25,1,1,1,1,1000,1,0,0,1,0,1,1,"No"
1,612,96,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,24,1,0,165000,1,50,999,1,1,1,165000,6,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,802,38,1,2,2,1,2,2,2,0,2,5,3,4,3,5,3,3,0,3,16,2,0,0,1,261,999,6,6,1,0,42,1,2,2,2,3000,2,0,1,1,0,0,1,"No"
3,801,78,1,0,2,2,2,1,2,0,2,5,1,4,2,5,2,2,0,2,13,2,0,0,1,261,999,6,6,1,0,25,2,1,3,8,8000,15,0,0,1,1,0,1,"No"
1,604,51,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,2,0,136000,2,50,22,1,1,1,136000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,704,74,4,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,21,1,0,80000,1,210,999,1,1,2,80000,303,1,2,2,9,9000,29,0,0,2,1,1,3,"No"
2,906,48,1,0,1,2,1,2,1,0,2,1,1,2,3,5,3,3,0,1,19,1,17000,80000,1,51,999,1,1,1,97000,25,1,1,1,1,1000,1,0,0,1,0,1,1,"No"
1,610,66,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,48000,2,51,50,1,1,1,48000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,507,206,1,0,2,2,1,1,2,0,2,5,1,4,2,5,2,2,0,1,21,1,0,0,1,98,999,6,6,1,14200,25,2,1,1,1,1000,1,0,0,1,0,1,1,"No"
1,505,125,1,2,2,1,2,2,2,0,2,5,1,4,3,5,3,3,0,1,19,1,0,49000,2,51,931,1,6,1,49000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,706,45,1,0,2,2,2,2,2,0,2,5,3,4,1,5,2,3,0,1,17,1,0,4500,3,996,999,2,6,1,4500,25,2,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,607,74,1,0,1,2,2,1,2,0,2,5,1,4,2,5,2,2,0,1,18,1,0,0,1,940,999,6,6,1,2000,25,1,1,2,1,1000,1,0,0,1,0,1,1,"Yes"
1,803,59,4,0,2,2,1,2,2,0,2,3,1,4,3,5,3,3,0,1,19,2,0,0,1,335,999,1,4,2,28000,324,2,1,1,2,3000,2,0,1,1,0,0,3,"No"
1,611,56,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,21,1,0,95000,2,50,22,1,6,1,95000,42,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
2,507,59,1,2,2,1,2,2,2,0,2,5,1,4,3,5,3,3,0,1,19,1,0,67000,1,935,999,1,6,1,67000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
3,704,207,1,0,2,2,2,1,2,0,2,5,1,4,2,1,2,1,0,2,18,1,0,0,2,51,935,3,6,1,0,25,2,1,3,1,1000,1,0,0,1,0,1,1,"No"
1,502,103,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,24,2,0,145000,1,50,999,1,1,1,145000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
2,802,55,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,115000,2,22,11,1,1,1,115000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,609,58,1,2,1,1,2,2,2,0,2,5,3,4,3,5,3,3,0,1,21,1,0,60000,2,11,190,1,6,1,60000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,903,142,4,0,2,2,1,1,2,0,1,1,1,4,2,1,2,1,0,1,21,1,30000,40000,1,795,999,1,1,2,70000,231,2,1,4,6,4019,10,1,0,1,0,0,4,"No"
1,100,12,1,2,2,1,1,1,2,0,1,3,1,4,3,5,3,3,0,1,20,1,0,22100,1,50,999,1,4,1,22100,36,1,1,2,1,1000,1,0,0,1,0,1,1,"No"
2,608,59,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,16,2,0,28000,4,999,999,1,6,1,28000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,1002,29,1,0,2,2,1,1,2,0,2,2,1,4,3,5,3,3,0,1,12,2,12000,0,1,26,999,6,3,1,12000,25,2,1,2,1,1000,1,0,0,1,0,1,1,"Yes"
3,1003,51,1,0,1,2,2,1,2,0,2,5,1,4,3,5,3,3,0,1,16,1,0,0,4,999,999,6,6,1,0,25,1,1,1,1,1000,1,0,0,1,0,1,1,"Yes"
1,601,16,1,0,2,2,2,1,2,0,2,5,3,4,2,5,2,2,0,1,21,2,0,2000,4,999,999,6,6,1,2000,25,2,1,2,1,1000,1,0,0,1,0,1,1,"No"
3,706,53,1,0,1,2,2,2,2,0,2,5,3,4,2,5,2,2,0,3,12,1,0,3000,1,51,999,6,6,1,3000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,607,82,1,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,1,24,2,0,30000,4,999,999,1,6,1,30000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,805,52,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,1,0,157000,1,935,999,1,1,1,157000,44,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
2,703,40,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,2,0,100000,2,32,22,1,1,1,100000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
2,1001,104,2,0,2,2,1,1,2,0,1,5,1,4,2,5,2,2,0,1,10,2,9000,0,1,261,999,6,6,1,9000,72,2,1,4,9,9000,29,0,0,2,1,1,2,"No"
1,805,49,1,2,1,1,1,2,2,0,2,1,1,4,2,5,2,2,54000,1,21,2,45500,0,2,50,22,6,1,1,99500,25,1,1,4,1,1000,1,0,0,1,0,1,1,"No"
2,902,97,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,32000,1,18,2,0,54000,1,50,999,1,1,1,86000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,603,126,1,2,2,1,2,2,2,0,2,1,1,4,3,5,3,3,0,3,21,1,0,75000,2,26,32,1,1,1,75000,10,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,704,86,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,21,1,0,21000,2,50,291,1,6,1,21000,36,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
2,201,9,1,1,2,1,1,2,2,0,2,1,1,4,3,5,3,3,3900,1,18,1,22100,0,1,924,999,6,1,1,26000,25,1,1,4,1,1000,1,0,0,1,0,1,1,"Yes"
1,906,52,1,0,1,2,2,2,2,0,2,3,1,4,3,5,3,3,0,1,20,2,0,98000,1,935,999,1,4,1,98000,44,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,608,65,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,18,1,0,32000,1,51,999,1,1,1,32000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
2,1004,97,1,0,2,2,1,2,2,0,2,3,1,4,2,5,2,2,0,1,19,1,0,0,1,84,999,6,4,1,0,25,2,1,4,1,1000,1,0,0,1,0,1,1,"No"
2,701,89,4,0,2,2,1,2,2,0,1,1,1,4,2,5,2,2,0,1,19,1,13200,0,1,425,999,6,1,2,13200,224,2,1,2,1,1000,1,0,0,1,0,1,4,"No"
2,802,106,1,2,2,1,2,2,2,0,2,5,3,4,3,5,3,3,0,3,22,2,0,15000,4,999,999,1,6,1,15000,36,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,1002,41,4,0,2,2,1,2,2,0,1,1,1,4,3,5,3,3,36000,1,21,2,12000,18000,1,190,999,1,1,2,66000,327,2,1,1,1,1000,1,0,0,1,0,1,3,"No"
1,507,97,1,0,1,2,1,2,2,0,2,1,1,3,2,5,2,2,15000,1,22,1,27000,9000,2,89,26,6,1,1,51000,25,1,1,4,1,1000,1,0,0,1,0,1,1,"No"
1,803,80,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,21,2,0,80000,2,50,32,1,6,1,80000,9,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,504,14,1,0,2,2,1,2,2,0,2,5,1,4,3,5,3,3,0,3,14,1,0,0,1,939,999,6,6,1,0,25,2,1,4,1,1000,1,0,0,1,0,1,1,"No"
