"SPORDER","PUMA","PWGTP","CIT","HIMRKS","HINS1","HINS2","HINS3","HINS4","HINS6","INTP","LANX","MAR","MIG","MIL","NWAB","NWAV","NWLA","NWLK","RETP","SCH","SCHL","SEX","SSP","WAGP","ANC","ANC1P","ANC2P","ESR","MSP","NATIVITY","PINCP","POBP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACASN","RACBLK","RACNUM","RACSOR","RACWHT","WAOB","Class"
1,1103,-0.462994487131218,1,0,2,2,1,2,2,-0.132771432419113,2,2,3,4,2,5,2,2,-0.27456392637561,1,16,2,2.82236224685133,-0.606111435888042,1,50,999,6,3,1,-0.399396614241925,25,2,1,4,1,1000,1,0,0,1,0,1,1,0
4,1002,0.0516978470088164,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,21,2,-0.451796206396106,-0.0531856239646024,1,84,999,1,6,1,-0.231967195133268,25,1,2,1,1,1000,1,0,0,1,0,1,1,0
1,805,-0.344219333098903,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,22,1,-0.451796206396106,1.17553840253193,2,50,20,1,1,1,0.887962029673803,6,1,2,3,1,1000,1,0,0,1,0,1,1,0
2,703,0.408023309105764,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,22,1,-0.451796206396106,0.499740187958838,2,88,89,1,1,1,0.272000956029914,25,1,2,1,9,9000,29,0,0,2,1,1,1,0
1,901,-0.357416572435827,1,2,1,1,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,2,-0.27456392637561,1,18,1,-0.451796206396106,0.315431583984358,1,924,999,1,6,1,0.104011572308853,25,1,2,4,1,1000,1,0,0,1,0,1,1,0
1,506,-0.0406828283496514,1,2,2,1,1,2,2,-0.134550377530303,2,1,1,4,2,5,2,2,0.659579147965762,1,18,2,1.96016718749617,-0.606111435888042,1,50,999,6,2,1,-0.327161179241869,25,1,1,4,1,1000,1,0,0,1,0,1,1,0
2,1102,1.06788527595196,1,0,1,2,2,1,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,2,14,2,-0.451796206396106,-0.575393335225629,4,999,999,1,6,1,-0.707937115676274,25,1,1,4,9,9000,86,1,0,3,1,1,1,0
2,1201,-0.660953077185078,1,2,2,1,1,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,22,2,4.51401078102917,4.30878467009809,4,999,999,6,1,1,4.25334935021905,34,1,1,2,1,1000,1,0,0,1,0,1,1,1
1,607,-0.397008290446599,1,0,1,2,2,2,2,0.0433441335887363,2,1,1,4,3,5,3,3,-0.27456392637561,1,23,1,-0.451796206396106,8.17926535356217,2,32,22,1,1,1,7.60753737851623,25,1,2,1,1,1000,1,0,0,1,0,1,1,0
1,100,-0.872108906575862,1,0,2,2,2,1,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,1,2,-0.451796206396106,-0.606111435888042,4,999,999,6,6,1,-0.601543839319602,25,2,1,1,2,3000,2,0,1,1,0,0,1,1
1,704,-0.436600008457371,1,0,2,2,1,2,2,-0.134550377530303,2,1,1,4,2,5,2,2,-0.27456392637561,1,21,1,3.06246720008948,-0.606111435888042,2,51,32,6,1,1,-0.375318135908573,36,2,1,1,1,1000,1,0,0,1,0,1,1,0
2,503,0.157275761704208,5,0,2,2,2,2,2,-0.134550377530303,1,1,2,4,3,5,3,3,-0.27456392637561,1,16,1,-0.451796206396106,-0.274355948733978,1,235,999,1,2,2,-0.433554455598541,365,2,2,3,9,9000,41,0,0,2,1,0,3,0
2,403,-0.159457982381967,1,0,1,2,2,2,2,-0.134550377530303,1,5,1,4,3,5,3,3,-0.27456392637561,1,22,1,-0.451796206396106,0.622612590608491,1,291,999,1,6,1,0.383993878510621,25,1,2,1,8,8000,15,0,0,1,1,0,1,0
2,607,-0.119866264371195,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,16,1,-0.451796206396106,-0.298930429263909,4,999,999,1,1,1,-0.455953040094683,36,1,2,2,9,9000,30,0,1,2,0,0,1,0
1,1301,0.487206745127307,1,0,1,2,2,2,2,-0.134550377530303,2,1,3,4,3,5,3,3,-0.27456392637561,1,21,2,-0.451796206396106,-0.458664552708458,2,32,50,1,1,1,-0.601543839319602,36,1,2,2,1,1000,1,0,0,1,0,1,1,0
2,1104,-0.50258620514199,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,2,5,2,2,-0.27456392637561,1,16,2,-0.451796206396106,0.0451122981551203,1,94,999,1,1,1,-0.142372857148703,25,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,505,-0.63455859851123,4,0,1,2,2,2,2,-0.134550377530303,2,2,1,4,3,5,3,3,-0.27456392637561,1,16,2,-0.451796206396106,0.00825057736022427,1,541,999,1,3,2,-0.175970733892915,429,1,2,2,2,3000,2,0,1,1,0,0,6,0
2,201,-1.12285645397742,1,2,1,1,1,1,1,-0.134550377530303,2,1,1,2,2,5,2,2,0.0627655171365521,1,16,1,2.56042957059154,-0.606111435888042,2,924,26,6,1,1,0.156648245874785,25,1,1,3,9,9000,16,0,1,2,0,1,1,0
1,1103,-0.146260743045043,1,0,1,2,2,2,2,-0.114981981307209,2,1,1,4,2,1,2,1,-0.27456392637561,1,16,1,-0.451796206396106,-0.599353453742311,1,88,999,1,1,1,-0.714656691025116,25,1,2,4,1,1000,1,0,0,1,0,1,1,0
1,502,0.32883987308422,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,20,1,-0.451796206396106,-0.151483546084325,4,999,999,1,6,1,-0.310362240869763,25,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,704,-0.528980683815838,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,2,2,2,2,-0.151308937400012,1,19,1,-0.451796206396106,-0.606111435888042,1,51,999,6,1,1,-0.714656691025116,25,1,2,3,1,1000,1,0,0,1,0,1,1,0
2,1003,1.79373343948278,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,21,1,-0.451796206396106,-0.237494227939082,1,939,999,1,1,1,-0.10877498040449,25,1,2,3,1,1000,1,0,0,1,0,1,1,0
4,607,0.2628536763996,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,3,21,2,-0.451796206396106,-0.50781351376832,1,50,999,1,6,1,-0.646341008311885,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
1,904,-0.410205529783523,1,0,1,2,2,2,2,-0.132771432419113,2,1,1,4,3,5,3,3,-0.27456392637561,1,22,1,-0.451796206396106,8.17926535356217,1,87,999,1,1,1,7.27211857568651,25,1,2,1,1,1000,1,0,0,1,0,1,1,0
2,1104,0.0780923256826643,1,0,2,2,2,1,2,-0.134550377530303,2,1,1,4,2,5,2,2,0.0433042030877735,1,17,2,-0.451796206396106,-0.606111435888042,2,50,935,6,1,1,-0.681058814280904,25,2,1,1,1,1000,1,0,0,1,0,1,1,0
2,401,-0.146260743045043,1,0,2,2,2,1,2,-0.134550377530303,2,3,3,4,2,5,2,2,-0.27456392637561,1,21,2,-0.451796206396106,-0.397228351383632,1,50,999,6,4,1,-0.545547378079248,25,2,1,1,1,1000,1,0,0,1,0,1,1,0
1,701,0.605981899159623,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,17,2,-0.451796206396106,0.487452947693872,4,999,999,1,1,1,0.260801663781843,25,1,2,2,1,1000,1,0,0,1,0,1,1,1
1,1104,2.54597608168745,1,2,2,1,1,2,2,-0.134550377530303,2,3,1,4,2,5,2,2,-0.27456392637561,1,20,2,0.137552315188433,-0.606111435888042,1,22,999,6,4,1,-0.675459168156869,36,1,1,1,1,1000,1,0,0,1,0,1,1,0
2,1101,1.2526466266689,4,0,1,2,2,2,2,-0.134550377530303,1,1,1,4,3,5,3,3,-0.27456392637561,1,16,2,-0.451796206396106,-0.151483546084325,1,235,999,1,1,2,-0.321561533117834,365,1,2,2,5,5014,3,0,0,1,0,0,3,0
1,401,0.117684043693436,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,22,2,-0.451796206396106,0.192559181334704,2,50,22,1,1,1,-0.00798135017185407,25,1,2,4,1,1000,1,0,0,1,0,1,1,0
1,1003,-0.647755837848154,1,2,2,1,1,2,2,-0.134550377530303,2,2,1,4,3,5,2,3,0.147097878014593,1,5,1,2.51677412454824,-0.606111435888042,2,22,50,6,3,1,-0.358519197536467,25,1,1,4,1,1000,1,0,0,1,0,1,1,0
1,1101,-0.990884060608177,1,0,1,2,1,2,2,-0.134550377530303,2,2,1,4,3,5,3,3,1.89212903772174,1,22,1,0.246690930296681,-0.606111435888042,4,999,999,6,3,1,-0.290203514823236,25,1,1,3,1,1000,1,0,0,1,0,1,1,1
1,608,-0.225444179066587,1,0,1,2,2,2,2,-0.209266072200299,2,1,1,4,2,5,2,2,4.91511981996535,1,22,2,2.27666917131009,-0.606111435888042,2,50,89,6,1,1,0.416471826030026,34,1,2,4,1,1000,1,0,0,1,0,1,1,0
1,606,0.183670240378056,1,0,1,2,1,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,3.87718307069715,1,22,2,0.181207761231732,-0.41565921178108,2,51,50,1,1,1,0.219364282463981,25,1,1,3,1,1000,1,0,0,1,0,1,1,0
1,703,2.29522853428589,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,16,2,-0.451796206396106,-0.188345266879221,1,87,999,1,6,1,-0.355159409862046,25,1,2,3,1,1000,1,0,0,1,0,1,1,0
2,706,0.0648950863457404,1,2,2,1,1,2,2,-0.134550377530303,2,2,1,4,2,5,2,2,-0.27456392637561,1,16,2,1.6218374806606,-0.606111435888042,1,22,999,6,3,1,-0.523148793583107,25,1,1,4,1,1000,1,0,0,1,0,1,1,0
2,703,0.0780923256826643,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,2,3,2,2,1.15259910386815,1,21,2,-0.451796206396106,-0.606111435888042,2,32,22,6,1,1,-0.489550916838895,25,1,2,4,1,1000,1,0,0,1,0,1,1,0
1,905,-0.0274855890127274,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,23,2,-0.451796206396106,0.131122980009878,2,32,142,1,1,1,0.272000956029914,36,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,505,-0.951292342597405,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,2,5,2,2,-0.27456392637561,3,16,1,-0.451796206396106,-0.483239033238389,1,51,999,1,6,1,-0.623942423815743,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
1,904,-0.185852461055815,1,2,2,1,2,2,2,-0.134550377530303,2,5,3,4,3,5,3,3,-0.27456392637561,1,19,2,-0.451796206396106,0.253995382659531,1,50,999,1,6,1,0.0480151110684995,25,1,2,3,1,1000,1,0,0,1,0,1,1,0
2,803,1.33183006269044,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,21,1,-0.451796206396106,0.622612590608491,2,26,142,1,6,1,0.383993878510621,25,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,905,-1.0040812999451,3,0,2,2,1,1,2,-0.134550377530303,1,2,3,4,3,5,3,3,-0.27456392637561,1,16,2,1.90559787994205,-0.606111435888042,1,336,999,6,3,1,-0.494030633738123,332,2,1,2,2,3000,2,0,1,1,0,0,3,1
1,903,-0.594966880500458,4,0,2,2,1,1,2,-0.134550377530303,1,2,1,4,2,5,2,2,-0.27456392637561,1,16,2,-0.288088283733734,-0.606111435888042,1,785,999,6,3,2,-0.642981220637463,247,2,1,4,6,4014,9,1,0,1,0,0,4,0
1,611,-0.423402769120447,1,2,2,1,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,2,19,2,-0.451796206396106,-0.454978380628969,3,996,999,6,6,1,-0.598184051645181,34,1,2,4,1,1000,1,0,0,1,0,1,1,0
2,801,-0.476191726468142,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,21,1,-0.451796206396106,2.46569863035329,1,11,999,1,1,1,2.06388771572123,25,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,403,1.72774724279816,1,2,2,1,2,2,2,-0.134550377530303,2,5,1,4,2,1,2,1,-0.27456392637561,1,19,2,-0.451796206396106,-0.606111435888042,2,935,142,3,6,1,-0.73593534629645,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
1,506,-1.18884265066204,1,0,2,2,2,1,2,-0.134550377530303,1,5,3,4,2,5,2,2,-0.27456392637561,1,18,1,-0.451796206396106,-0.606111435888042,1,261,999,6,6,1,-0.73593534629645,25,2,1,2,8,8000,15,0,0,1,1,0,1,0
4,803,1.93890307218894,5,0,2,2,2,1,2,-0.134550377530303,1,5,1,4,3,5,3,3,-0.27456392637561,1,22,2,-0.451796206396106,0.315431583984358,1,171,999,1,6,2,0.104011572308853,164,2,1,4,1,1000,1,0,0,1,0,1,5,0
2,1103,-0.146260743045043,1,0,1,2,1,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,20,2,0.967005790011117,0.241708142394566,2,142,171,1,1,1,0.182406618045348,25,1,1,4,1,1000,1,0,0,1,0,1,1,0
1,505,-1.17564541132511,3,2,2,1,2,2,2,-0.134550377530303,1,5,1,4,2,5,2,2,-0.27456392637561,3,16,1,-0.451796206396106,-0.606111435888042,1,231,999,6,6,1,-0.73593534629645,360,1,2,3,9,9000,29,0,0,2,1,1,3,0
1,806,-0.515783444478914,1,0,1,2,2,2,2,-0.134550377530303,2,5,3,4,3,5,3,3,-0.27456392637561,1,22,1,-0.451796206396106,0.155697460539808,4,999,999,1,6,1,-0.0415792269160662,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
2,803,-0.792925470554318,1,0,2,2,2,1,2,-0.134550377530303,2,5,1,4,2,1,2,1,-0.27456392637561,2,21,1,-0.451796206396106,-0.606111435888042,1,935,999,3,6,1,-0.73593534629645,23,2,1,3,1,1000,1,0,0,1,0,1,1,0
3,1002,-0.106669025034271,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,21,2,-0.451796206396106,0.131122980009878,1,50,999,1,1,1,-0.0639778114122076,25,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,612,-0.687347555858926,1,2,2,1,2,1,2,-0.134550377530303,2,5,1,4,2,3,2,2,-0.27456392637561,1,15,1,-0.451796206396106,-0.606111435888042,1,924,999,6,6,1,-0.636261645288621,25,1,1,2,1,1000,1,0,0,1,0,1,1,0
2,201,0.315642633747296,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,22,2,-0.451796206396106,0.59803811007856,1,82,999,1,1,1,0.361595294014479,27,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,1301,1.00189907926734,1,1,1,1,2,2,2,0.167870291372064,2,1,1,3,2,5,2,2,-0.27456392637561,1,21,1,-0.451796206396106,-0.606111435888042,1,26,999,6,1,1,-0.640741362187849,9,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,403,-0.133063503708119,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,21,2,-0.451796206396106,0.720910512728214,2,22,89,1,6,1,0.473588216495187,25,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,1001,-0.00109111033887948,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,21,2,-0.451796206396106,0.499740187958838,1,750,999,1,6,1,0.272000956029914,15,1,2,4,9,9000,22,1,0,2,0,1,1,0
2,507,-0.0538800676865754,1,2,2,1,2,2,2,-0.134550377530303,2,1,1,4,2,5,2,2,-0.27456392637561,1,21,2,-0.451796206396106,-0.606111435888042,2,26,32,6,1,1,-0.73593534629645,25,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,902,-0.528980683815838,1,0,1,2,2,2,2,-0.134550377530303,1,3,1,4,3,5,3,3,-0.27456392637561,1,21,1,-0.451796206396106,0.499740187958838,1,200,999,1,4,1,0.272000956029914,36,1,2,1,9,9000,29,0,0,2,1,1,1,0
1,612,-0.581769641163534,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,21,2,-0.451796206396106,1.48271940915606,2,51,50,1,6,1,1.16794433587557,36,1,2,3,1,1000,1,0,0,1,0,1,1,0
2,902,-0.146260743045043,5,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,23,1,-0.451796206396106,4.30878467009809,1,750,999,1,1,2,3.74378155293183,217,1,2,4,6,4003,8,1,0,1,0,0,4,0
2,704,-0.357416572435827,1,0,1,2,1,2,2,-0.0456031219707833,2,1,1,4,2,5,2,2,1.43803170991691,1,21,1,1.18528302022761,-0.606111435888042,2,22,88,6,1,1,-0.244286416606146,25,1,1,4,1,1000,1,0,0,1,0,1,1,0
1,904,-0.119866264371195,1,0,1,2,1,2,2,-0.134550377530303,2,5,1,4,2,5,2,2,3.61769888338011,1,21,2,-0.451796206396106,-0.581536955358112,2,148,32,6,6,1,-0.0415792269160662,36,1,1,1,1,1000,1,0,0,1,0,1,1,0
2,612,-0.357416572435827,1,2,2,1,1,2,2,1.61948950210342,2,1,1,4,2,5,2,2,6.14766970972132,1,22,2,3.09520878462195,-0.606111435888042,1,50,999,6,1,1,1.28889669215473,9,1,1,2,1,1000,1,0,0,1,0,1,1,0
2,301,-0.119866264371195,1,0,2,2,2,2,1,-0.134550377530303,2,1,1,2,3,5,3,3,-0.27456392637561,1,19,1,-0.451796206396106,-0.00649411095773413,2,32,22,1,1,1,-0.1894098845906,9,2,1,4,1,1000,1,0,0,1,0,1,1,0
2,609,3.66774142532599,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,21,2,-0.451796206396106,1.85133661710502,1,50,999,1,1,1,1.50392310331769,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
2,504,0.183670240378056,1,0,1,2,2,2,2,-0.0989714753064951,2,1,1,4,3,5,3,3,-0.27456392637561,1,21,1,-0.451796206396106,1.66702801313054,2,22,171,1,1,1,1.3471330118447,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
2,1002,1.04149079727811,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,16,1,-0.451796206396106,0.622612590608491,2,50,84,1,1,1,0.383993878510621,25,1,2,4,1,1000,1,0,0,1,0,1,1,0
2,503,-0.410205529783523,1,0,1,2,2,2,2,-0.134550377530303,1,1,1,4,3,5,3,3,-0.27456392637561,1,19,2,-0.451796206396106,-0.544675234563216,4,999,999,3,1,1,-0.679938885056097,25,1,2,3,1,1000,1,0,0,1,0,1,1,0
2,1003,-0.278233136414283,1,0,2,2,2,1,2,-0.134550377530303,2,5,3,4,3,5,3,3,-0.27456392637561,3,19,2,-0.451796206396106,-0.593947068025727,4,999,999,3,6,1,-0.722048223908843,25,2,1,4,9,9000,29,0,0,2,1,1,1,0
1,602,-0.0406828283496514,2,0,2,2,1,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,17,1,-0.451796206396106,-0.399685799436625,1,261,999,1,1,1,-0.547787236528862,72,2,1,4,1,1000,1,0,0,1,0,1,2,0
1,603,-0.621361359174306,1,1,2,1,1,2,2,-0.134550377530303,2,2,1,4,3,5,2,2,0.27035286699019,1,5,2,0.399484991448228,-0.606111435888042,4,999,999,6,3,1,-0.554506811877705,25,1,1,3,1,1000,1,0,0,1,0,1,1,0
1,501,0.117684043693436,4,0,1,2,2,2,2,-0.134550377530303,1,1,1,4,3,5,3,3,-0.27456392637561,1,16,1,-0.451796206396106,1.59330457154075,1,924,999,1,1,2,1.26873796610821,449,1,2,4,9,9000,16,0,1,2,0,1,6,0
1,610,-0.436600008457371,1,0,1,2,2,2,2,-0.134550377530303,2,1,3,4,3,5,3,3,-0.27456392637561,1,21,1,-0.451796206396106,0.868357395907798,2,22,32,1,1,1,0.607979723472035,25,1,2,1,1,1000,1,0,0,1,0,1,1,0
1,610,-0.63455859851123,4,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,21,2,-0.451796206396106,0.720910512728214,2,152,148,1,6,2,0.473588216495187,169,1,2,3,1,1000,1,0,0,1,0,1,5,0
3,601,2.53277884235052,1,2,2,1,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,2,16,1,-0.451796206396106,-0.442691140364003,1,939,999,1,6,1,-0.58698475939711,25,1,2,1,1,1000,1,0,0,1,0,1,1,0
1,805,0.843532207224255,1,0,1,2,1,2,1,-0.134550377530303,2,1,1,2,2,5,2,2,-0.27456392637561,1,19,1,1.07614440511936,-0.606111435888042,1,46,999,6,1,1,-0.57914525482346,36,1,1,1,1,1000,1,0,0,1,0,1,1,1
2,903,-0.515783444478914,1,0,1,2,2,2,2,-0.134550377530303,1,1,1,4,3,5,3,3,-0.27456392637561,1,21,2,-0.451796206396106,0.426016746369046,1,706,999,1,1,1,0.204805202541489,25,1,2,1,6,4000,5,1,0,1,0,0,1,0
1,504,2.12366442290588,1,0,2,2,2,1,2,-0.134550377530303,2,5,3,4,3,5,3,3,-0.27456392637561,1,16,2,-0.451796206396106,-0.32350490979384,1,51,999,1,6,1,-0.478351624590824,25,2,1,2,1,1000,1,0,0,1,0,1,1,0
2,905,-0.56857240182661,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,21,2,-0.451796206396106,-0.421802831913562,1,148,999,1,1,1,-0.56794596257539,36,1,2,1,1,1000,1,0,0,1,0,1,1,0
2,904,2.796723629089,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,2,5,2,2,1.80130957216077,1,16,1,-0.451796206396106,-0.606111435888042,1,50,999,6,1,1,-0.377557994358188,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
1,1104,3.07386565516441,1,1,2,1,2,2,2,-0.134550377530303,2,4,1,4,3,5,3,3,-0.27456392637561,1,24,1,-0.451796206396106,-0.114621825289429,3,996,999,1,5,1,-0.287963656373622,45,1,2,2,8,8000,15,0,0,1,1,0,1,0
3,805,1.01509631860427,1,0,1,2,2,2,2,-0.134550377530303,2,5,3,4,3,5,3,3,-0.27456392637561,3,22,2,-0.451796206396106,-0.112164377236436,1,508,999,1,6,1,-0.285723797924008,24,1,2,3,2,3000,2,0,1,1,0,0,1,0
1,1101,-0.357416572435827,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,12,2,-0.451796206396106,-0.606111435888042,4,999,999,6,6,1,-0.706817186451467,25,1,2,1,9,9000,29,0,0,2,1,1,1,0
1,604,-0.555375162489686,1,2,2,1,2,2,2,-0.134550377530303,2,3,1,4,2,3,2,2,-0.125360518668307,1,19,2,-0.451796206396106,-0.606111435888042,2,22,26,6,4,1,-0.576905396373846,24,1,2,4,1,1000,1,0,0,1,0,1,1,0
2,401,-0.106669025034271,1,2,2,1,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,17,1,-0.451796206396106,-0.606111435888042,1,51,999,1,1,1,0.943958490914157,9,1,2,2,1,1000,1,0,0,1,0,1,1,0
3,601,-0.344219333098903,5,0,2,2,2,1,2,-0.134550377530303,1,5,1,4,2,5,2,2,-0.27456392637561,1,18,1,-0.451796206396106,-0.606111435888042,2,360,51,6,6,2,-0.73593534629645,362,2,1,1,1,1000,1,0,0,1,0,1,3,1
1,503,-0.515783444478914,1,2,2,1,2,2,2,-0.134550377530303,2,3,1,4,2,5,2,2,-0.27456392637561,1,19,2,-0.451796206396106,-0.606111435888042,2,50,32,6,4,1,-0.73593534629645,25,1,2,4,1,1000,1,0,0,1,0,1,1,0
2,802,-0.753333752543546,5,0,2,2,2,1,2,-0.134550377530303,1,1,1,4,2,5,2,2,-0.27456392637561,2,16,2,-0.451796206396106,-0.606111435888042,1,411,999,6,1,2,-0.73593534629645,400,2,1,3,1,1000,1,0,0,1,0,1,6,0
2,902,1.63536656743969,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,21,1,-0.451796206396106,0.708623272463248,1,226,999,1,6,1,0.462388924247116,22,1,2,4,9,9000,29,0,0,2,1,1,1,0
3,802,-0.938095103260482,1,0,2,2,2,1,2,-0.134550377530303,2,5,1,4,2,1,2,1,-0.27456392637561,1,16,1,-0.451796206396106,-0.602671008613852,1,26,999,3,6,1,-0.732799544466991,36,2,1,2,1,1000,1,0,0,1,0,1,1,0
1,401,1.22625214799505,1,0,1,2,1,2,2,-0.134550377530303,2,2,1,4,2,5,2,2,-0.041028157790267,1,20,2,-0.200777391647136,-0.606111435888042,4,999,999,6,3,1,-0.631781928389393,42,1,1,3,1,1000,1,0,0,1,0,1,1,1
1,608,-0.383811051109675,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,21,1,-0.451796206396106,0.684048791933318,1,706,999,1,1,1,0.439990339750974,25,1,2,2,6,4000,5,1,0,1,0,0,1,0
1,1301,0.13088128303036,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,23,2,-0.451796206396106,0.315431583984358,2,50,142,1,6,1,0.831965568433449,36,1,2,4,1,1000,1,0,0,1,0,1,1,0
2,705,0.645573617170395,1,0,1,2,2,2,2,-0.134550377530303,2,5,3,4,3,5,3,3,-0.27456392637561,1,21,1,-0.451796206396106,0.131122980009878,1,335,999,1,6,1,-0.0639778114122076,25,1,2,4,2,3000,2,0,1,1,0,0,1,0
1,612,-0.436600008457371,4,0,1,2,2,2,2,2.71176180037432,1,5,1,4,1,5,2,3,4.26640935167273,1,22,1,1.73097609576885,1.23697460385676,1,720,999,2,6,2,2.84783817308618,233,1,2,4,6,4008,6,1,0,1,0,0,4,0
2,806,0.619179138496547,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,16,1,-0.451796206396106,-0.0531856239646024,4,999,999,1,6,1,-0.231967195133268,36,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,1001,0.0253033683349685,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,20,1,-0.451796206396106,0.192559181334704,1,26,999,1,6,1,-0.00798135017185407,44,1,2,4,1,1000,1,0,0,1,0,1,1,0
1,806,0.183670240378056,4,0,1,2,2,2,2,-0.134550377530303,1,5,1,4,3,5,3,3,-0.27456392637561,2,21,2,-0.451796206396106,0.278569863189462,1,234,999,1,6,2,0.0704136955646409,364,1,2,2,8,8000,15,0,0,1,1,0,3,0
3,501,-0.106669025034271,1,0,2,2,2,2,2,-0.134550377530303,2,4,1,4,3,5,3,3,0.737424404160876,1,19,2,-0.451796206396106,-0.588909299517091,2,26,88,1,5,1,-0.545547378079248,25,2,2,1,1,1000,1,0,0,1,0,1,1,0
3,608,-0.792925470554318,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,2,20,1,-0.451796206396106,0.0696867786850509,2,51,22,1,6,1,-0.119974272652561,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
